date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:47	2970/2970	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:36:47%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fhomem-enganado-sobre-paternidade-sera-indenizado%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed8772	(from https://eliasecuryadv.com.br/homem-enganado-sobre-paternidade-sera-indenizado/)
12:36:47	24071/24071	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:02:49%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/02/homem-enganado-sobre-paternidade-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/02/homem-enganado-sobre-paternidade-800x400.jpg	(from https://eliasecuryadv.com.br/homem-enganado-sobre-paternidade-sera-indenizado/)
12:36:48	3537/3537	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:48%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/544	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/544.json	(from https://eliasecuryadv.com.br/vitimas-de-maus-tratos-por-pais-adotivos-irmas-vao-receber-indenizacao-e-pensao-por-danos-morais/)
12:36:48	2993/2993	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:48%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fvitimas-de-maus-tratos-por-pais-adotivos-irmas-vao-receber-indenizacao-e-pensao-por-danos-morais%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embedc5d1.json	(from https://eliasecuryadv.com.br/vitimas-de-maus-tratos-por-pais-adotivos-irmas-vao-receber-indenizacao-e-pensao-por-danos-morais/)
12:36:49	3198/3198	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:36:49%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fvitimas-de-maus-tratos-por-pais-adotivos-irmas-vao-receber-indenizacao-e-pensao-por-danos-morais%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embeda86d	(from https://eliasecuryadv.com.br/vitimas-de-maus-tratos-por-pais-adotivos-irmas-vao-receber-indenizacao-e-pensao-por-danos-morais/)
12:36:49	94554/94554	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:03:39%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/10/vitimas-de-maus-tratos-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/10/vitimas-de-maus-tratos-800x400.jpg	(from https://eliasecuryadv.com.br/vitimas-de-maus-tratos-por-pais-adotivos-irmas-vao-receber-indenizacao-e-pensao-por-danos-morais/)
12:36:50	3441/3441	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:50%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/508	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/508.json	(from https://eliasecuryadv.com.br/numero-de-sessoes-de-psicoterapia-nao-pode-ser-limitado-pelo-plano-de-saude/)
12:36:50	2880/2880	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:51%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fnumero-de-sessoes-de-psicoterapia-nao-pode-ser-limitado-pelo-plano-de-saude%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed33bd.json	(from https://eliasecuryadv.com.br/numero-de-sessoes-de-psicoterapia-nao-pode-ser-limitado-pelo-plano-de-saude/)
12:36:51	3085/3085	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:36:51%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fnumero-de-sessoes-de-psicoterapia-nao-pode-ser-limitado-pelo-plano-de-saude%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed0feb	(from https://eliasecuryadv.com.br/numero-de-sessoes-de-psicoterapia-nao-pode-ser-limitado-pelo-plano-de-saude/)
12:36:52	29088/29088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:03:42%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/10/sessoes-de-psicoterapia-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/10/sessoes-de-psicoterapia-800x400.jpg	(from https://eliasecuryadv.com.br/numero-de-sessoes-de-psicoterapia-nao-pode-ser-limitado-pelo-plano-de-saude/)
12:36:52	3183/3183	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:52%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/496	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/496.json	(from https://eliasecuryadv.com.br/conciliacao-virtual-feita-pelo-aplicativo-whatsapp-e-considerada-por-trt/)
12:36:53	2881/2881	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:53%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fconciliacao-virtual-feita-pelo-aplicativo-whatsapp-e-considerada-por-trt%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed66a0.json	(from https://eliasecuryadv.com.br/conciliacao-virtual-feita-pelo-aplicativo-whatsapp-e-considerada-por-trt/)
12:36:53	3086/3086	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:36:53%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fconciliacao-virtual-feita-pelo-aplicativo-whatsapp-e-considerada-por-trt%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embedb0a9	(from https://eliasecuryadv.com.br/conciliacao-virtual-feita-pelo-aplicativo-whatsapp-e-considerada-por-trt/)
12:36:54	55201/55201	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:03:45%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/10/conciliacao-virtual-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/10/conciliacao-virtual-800x400.jpg	(from https://eliasecuryadv.com.br/conciliacao-virtual-feita-pelo-aplicativo-whatsapp-e-considerada-por-trt/)
12:36:54	3205/3205	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:54%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/838	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/838.json	(from https://eliasecuryadv.com.br/comida-estragada-lanchonete-indeniza-cliente/)
12:36:55	2753/2753	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:55%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fcomida-estragada-lanchonete-indeniza-cliente%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed1a67.json	(from https://eliasecuryadv.com.br/comida-estragada-lanchonete-indeniza-cliente/)
12:36:55	2958/2958	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:36:55%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fcomida-estragada-lanchonete-indeniza-cliente%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed3088	(from https://eliasecuryadv.com.br/comida-estragada-lanchonete-indeniza-cliente/)
12:36:56	31661/31661	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2022:58:17%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/03/comida-estragada-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/03/comida-estragada-800x400.jpg	(from https://eliasecuryadv.com.br/comida-estragada-lanchonete-indeniza-cliente/)
12:36:56	4151/4151	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:56%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/868	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/868.json	(from https://eliasecuryadv.com.br/injuria-racial-em-escola/)
12:36:57	2763/2763	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:57%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Finjuria-racial-em-escola%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embeda7c3.json	(from https://eliasecuryadv.com.br/injuria-racial-em-escola/)
12:36:57	2968/2968	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:36:58%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Finjuria-racial-em-escola%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed46d6	(from https://eliasecuryadv.com.br/injuria-racial-em-escola/)
12:36:58	50143/50143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:02:32%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/03/inj%c3%baria-racial-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/03/inj%c3%baria-racial-800x400.jpg	(from https://eliasecuryadv.com.br/injuria-racial-em-escola/)
12:36:58	3845/3845	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:59%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/343	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/343.json	(from https://eliasecuryadv.com.br/plano-de-saude-e-condenado-indenizar-beneficiario/)
12:36:59	2849/2849	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:36:59%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fplano-de-saude-e-condenado-indenizar-beneficiario%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embedf3b0.json	(from https://eliasecuryadv.com.br/plano-de-saude-e-condenado-indenizar-beneficiario/)
12:36:59	3054/3054	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:00%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fplano-de-saude-e-condenado-indenizar-beneficiario%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed7ab1	(from https://eliasecuryadv.com.br/plano-de-saude-e-condenado-indenizar-beneficiario/)
12:37:00	35826/35826	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:04:21%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/07/indenizar-benefici%c3%a1rio-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/07/indenizar-benefici%c3%a1rio-800x400.jpg	(from https://eliasecuryadv.com.br/plano-de-saude-e-condenado-indenizar-beneficiario/)
12:37:00	3128/3128	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:01%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/820	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/820.json	(from https://eliasecuryadv.com.br/insercao-de-protese-deve-ser-realizada-por-plano-de-saude/)
12:37:01	2824/2824	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:01%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Finsercao-de-protese-deve-ser-realizada-por-plano-de-saude%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed0687.json	(from https://eliasecuryadv.com.br/insercao-de-protese-deve-ser-realizada-por-plano-de-saude/)
12:37:02	3029/3029	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:02%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Finsercao-de-protese-deve-ser-realizada-por-plano-de-saude%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embedb5ec	(from https://eliasecuryadv.com.br/insercao-de-protese-deve-ser-realizada-por-plano-de-saude/)
12:37:02	58438/58438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:02:41%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/03/insercao-de-protese-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/03/insercao-de-protese-800x400.jpg	(from https://eliasecuryadv.com.br/insercao-de-protese-deve-ser-realizada-por-plano-de-saude/)
12:37:03	664/664	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:03%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/tags/284	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/tags/284.json	(from https://eliasecuryadv.com.br/tag/codigo-de-defesa-do-consumidor/)
12:37:03	4437/4437	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:04%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/927	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/927.json	(from https://eliasecuryadv.com.br/roubo-em-estacionamento-nao-indenizacao/)
12:37:04	2793/2793	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:04%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Froubo-em-estacionamento-nao-indenizacao%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embede504.json	(from https://eliasecuryadv.com.br/roubo-em-estacionamento-nao-indenizacao/)
12:37:04	2998/2998	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:05%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Froubo-em-estacionamento-nao-indenizacao%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed6f95	(from https://eliasecuryadv.com.br/roubo-em-estacionamento-nao-indenizacao/)
12:37:05	60171/60171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:02:23%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/04/roubo-em-estacionamento-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/04/roubo-em-estacionamento-800x400.jpg	(from https://eliasecuryadv.com.br/roubo-em-estacionamento-nao-indenizacao/)
12:37:06	3663/3663	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:06%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/727	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/727.json	(from https://eliasecuryadv.com.br/condominio-e-condenado-indenizar-mulher-por-acidente/)
12:37:06	2814/2814	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:06%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fcondominio-e-condenado-indenizar-mulher-por-acidente%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed33e5.json	(from https://eliasecuryadv.com.br/condominio-e-condenado-indenizar-mulher-por-acidente/)
12:37:07	3019/3019	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:07%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fcondominio-e-condenado-indenizar-mulher-por-acidente%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed7947	(from https://eliasecuryadv.com.br/condominio-e-condenado-indenizar-mulher-por-acidente/)
12:37:07	64726/64726	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:02:51%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/02/condominio-e-condenado-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/02/condominio-e-condenado-800x400.jpg	(from https://eliasecuryadv.com.br/condominio-e-condenado-indenizar-mulher-por-acidente/)
12:37:08	3934/3934	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:08%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/1059	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/1059.json	(from https://eliasecuryadv.com.br/pai-de-gemeos-licenca-6-meses/)
12:37:08	2737/2737	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:09%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fpai-de-gemeos-licenca-6-meses%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed3096.json	(from https://eliasecuryadv.com.br/pai-de-gemeos-licenca-6-meses/)
12:37:09	2942/2942	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:09%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fpai-de-gemeos-licenca-6-meses%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed2f2b	(from https://eliasecuryadv.com.br/pai-de-gemeos-licenca-6-meses/)
12:37:09	45304/45304	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2022:59:08%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2018/05/juliane-liebermann-O-RKu3Aqnsw-unsplash-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2018/05/juliane-liebermann-O-RKu3Aqnsw-unsplash-800x400.jpg	(from https://eliasecuryadv.com.br/pai-de-gemeos-licenca-6-meses/)
12:37:10	3342/3342	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:10%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/608	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/608.json	(from https://eliasecuryadv.com.br/donos-serao-indenizados-por-clinica-e-veterinarios-pela-morte-de-cao/)
12:37:10	2860/2860	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:11%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fdonos-serao-indenizados-por-clinica-e-veterinarios-pela-morte-de-cao%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed4bd5.json	(from https://eliasecuryadv.com.br/donos-serao-indenizados-por-clinica-e-veterinarios-pela-morte-de-cao/)
12:37:11	3065/3065	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:11%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fdonos-serao-indenizados-por-clinica-e-veterinarios-pela-morte-de-cao%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed5635	(from https://eliasecuryadv.com.br/donos-serao-indenizados-por-clinica-e-veterinarios-pela-morte-de-cao/)
12:37:11	36491/36491	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:03:30%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/11/morte-de-cao-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/11/morte-de-cao-800x400.jpg	(from https://eliasecuryadv.com.br/donos-serao-indenizados-por-clinica-e-veterinarios-pela-morte-de-cao/)
12:37:12	3382/3382	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:12%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/517	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/517.json	(from https://eliasecuryadv.com.br/vitimas-de-violencia-sexual-e-domestica-deverao-receber-indenizacao/)
12:37:13	2917/2917	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:13%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fvitimas-de-violencia-sexual-e-domestica-deverao-receber-indenizacao%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embedde3f.json	(from https://eliasecuryadv.com.br/vitimas-de-violencia-sexual-e-domestica-deverao-receber-indenizacao/)
12:37:13	3122/3122	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:13%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fvitimas-de-violencia-sexual-e-domestica-deverao-receber-indenizacao%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embedba9b	(from https://eliasecuryadv.com.br/vitimas-de-violencia-sexual-e-domestica-deverao-receber-indenizacao/)
12:37:14	22545/22545	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:03:42%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/10/violencia-sexual-e-domestica-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/10/violencia-sexual-e-domestica-800x400.jpg	(from https://eliasecuryadv.com.br/vitimas-de-violencia-sexual-e-domestica-deverao-receber-indenizacao/)
12:37:14	3303/3303	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:14%20GMT	https://eliasecuryadv.com.br/wp-json/wp/v2/posts/461	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/wp/v2/posts/461.json	(from https://eliasecuryadv.com.br/consumidora-recebera-indenizacao-de-loja-online-por-nao-receber-celular/)
12:37:15	2888/2888	---MCZ	200	added ('OK')	application/json	date:Wed,%2005%20Jun%202024%2015:37:15%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fconsumidora-recebera-indenizacao-de-loja-online-por-nao-receber-celular%2F	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed452f.json	(from https://eliasecuryadv.com.br/consumidora-recebera-indenizacao-de-loja-online-por-nao-receber-celular/)
12:37:15	3093/3093	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Jun%202024%2015:37:15%20GMT	https://eliasecuryadv.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliasecuryadv.com.br%2Fconsumidora-recebera-indenizacao-de-loja-online-por-nao-receber-celular%2F&format=xml	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-json/oembed/1.0/embed4540	(from https://eliasecuryadv.com.br/consumidora-recebera-indenizacao-de-loja-online-por-nao-receber-celular/)
12:37:16	35080/35080	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Aug%202022%2023:03:51%20GMT	https://eliasecuryadv.com.br/wp-content/uploads/2017/09/indenizacao-de-loja-online-800x400.jpg	C:/Users/User/Desktop/Sites%20html%20Advogados/Site%2014/Site%2014/eliasecuryadv.com.br/wp-content/uploads/2017/09/indenizacao-de-loja-online-800x400.jpg	(from https://eliasecuryadv.com.br/consumidora-recebera-indenizacao-de-loja-online-por-nao-receber-celular/)
